Country,Year,61006,43606,185606,185506,137906,137506,128306,68606,53506,52306,46006,44206,23806
DEU,2016,1.2,84.165,99.0,100.0,0.969,0.936,79.0,0.076,1.792,2.939,125.885,82.194,96.526
DNK,2016,1.0,96.968,100.0,100.0,0.981,0.928,60.0,0.042,2.444,2.871,122.301,5.711,90.691
DZA,2016,,42.946,88.0,94.0,0.859,0.755,,0.439,1.023,,116.004,40.551,36.4
ECU,2016,5.9,54.063,87.0,94.0,0.979,0.756,212.0,0.387,0.768,,84.18,16.491,52.182
EGY,2016,,41.248,94.0,99.0,0.874,0.695,111.0,0.452,2.435,0.708,103.541,94.447,63.7
ESP,2016,0.6,80.561,100.0,100.0,0.981,0.888,128.0,0.08,3.214,1.185,110.48,46.634,74.815
EST,2016,2.5,87.24,99.0,100.0,1.017,0.875,204.0,0.132,3.916,1.281,144.163,1.317,100.0
FIN,2016,1.3,87.704,99.0,100.0,0.99,0.922,57.0,0.059,2.04,2.746,133.985,5.498,100.0
FRA,2016,1.4,79.27,99.0,100.0,0.986,0.887,106.0,0.08,1.835,2.248,104.49,64.668,83.203
GBR,2016,1.2,94.776,99.0,100.0,0.967,0.918,141.0,0.138,9.996,1.688,119.056,66.298,83.542
GEO,2016,1.0,58.459,90.0,98.0,0.978,0.776,237.0,0.356,10.923,0.301,137.765,4.015,95.503
GHA,2016,1.9,34.666,18.0,80.0,0.906,0.587,51.0,0.553,6.336,,134.489,28.482,61.2
GRC,2016,0.8,69.088,99.0,100.0,0.962,0.866,85.0,0.122,1.382,1.007,118.123,10.615,69.171
GTM,2016,27.3,34.509,65.0,94.0,0.946,0.648,127.0,0.492,1.711,,110.14,16.583,37.812
HND,2016,56.5,29.5,80.0,94.0,0.969,0.618,192.0,0.473,5.319,,84.489,9.271,35.503
HRV,2016,1.0,72.697,97.0,100.0,0.986,0.832,74.0,0.158,3.611,0.846,104.889,4.209,95.721
HUN,2016,2.1,79.259,98.0,100.0,0.984,0.838,181.0,0.265,54.868,1.206,102.041,9.753,96.767
IDN,2016,0.5,25.447,71.0,89.0,0.935,0.7,78.0,0.464,0.487,,147.415,261.556,48.802
IND,2016,3.2,22.0,57.0,92.0,0.825,0.637,,0.538,1.941,,85.149,1324.517,50.4
IRL,2016,0.8,85.011,91.0,97.0,0.975,0.936,78.0,0.109,26.192,1.177,103.819,4.696,87.882
IRN,2016,,53.227,88.0,95.0,0.873,0.799,,0.484,0.805,,101.202,79.564,68.48
IRQ,2016,,21.23,92.0,96.0,0.791,0.672,,0.546,-3.675,0.036,91.359,36.611,47.3
ISL,2016,0.3,98.24,99.0,100.0,0.966,0.932,37.0,0.064,-5.147,2.075,120.893,0.332,100.0
ISR,2016,,79.653,100.0,100.0,0.972,0.902,,0.11,3.754,4.251,130.349,8.109,89.105
ITA,2016,0.7,61.324,99.0,99.0,0.967,0.878,94.0,0.084,1.372,1.286,141.694,60.663,79.007
JOR,2016,1.4,62.302,97.0,99.0,0.866,0.722,,0.474,3.956,0.332,102.765,9.554,83.1
JPN,2016,0.3,93.183,100.0,99.0,0.974,0.91,44.0,0.108,0.831,3.141,130.595,127.763,93.0
KAZ,2016,,74.588,98.0,95.0,1.0,0.808,218.0,0.209,12.545,0.142,143.205,17.831,98.94
KEN,2016,4.9,16.6,29.0,58.0,0.93,0.568,100.0,0.557,0.569,,79.472,49.052,34.0
KGZ,2016,4.5,37.0,97.0,87.0,0.96,0.669,174.0,0.396,9.089,0.111,125.339,6.074,98.56
KHM,2016,,32.398,57.0,77.0,0.917,0.572,140.0,0.475,12.369,,126.317,15.766,20.1
KOR,2016,0.7,92.843,100.0,100.0,0.933,0.901,114.0,0.063,0.856,4.227,120.226,50.983,95.2
KWT,2016,,78.367,100.0,100.0,1.0,0.809,135.0,0.286,0.267,0.079,193.571,3.957,51.009
LKA,2016,2.5,16.4,95.0,89.0,0.936,0.774,84.0,0.384,1.089,,122.72,21.021,82.1
LSO,2016,,27.36,41.0,69.0,1.026,0.507,,0.541,3.378,,110.019,2.075,28.1
LTU,2016,5.2,74.377,93.0,97.0,1.029,0.86,234.0,0.134,2.239,0.847,145.513,2.89,93.785
LUX,2016,0.9,98.137,98.0,100.0,0.968,0.904,126.0,0.072,76.53,1.244,131.891,0.579,100.0
LVA,2016,3.5,79.842,92.0,99.0,1.03,0.845,215.0,0.199,0.879,0.443,134.241,1.974,99.421
MAR,2016,1.7,58.271,88.0,87.0,0.827,0.669,223.0,0.494,2.084,,118.185,35.126,30.4
MDA,2016,,71.0,76.0,89.0,1.01,0.705,199.0,0.237,1.175,0.329,93.175,4.066,96.376
MEX,2016,19.3,59.54,90.0,99.0,0.957,0.764,149.0,0.349,3.345,0.487,90.592,123.333,59.326
MKD,2016,0.9,72.157,99.0,93.0,0.946,0.757,155.0,0.161,5.148,0.433,98.546,2.081,48.17
MLT,2016,,78.075,100.0,100.0,0.963,0.881,130.0,0.195,27.465,0.597,134.252,0.436,77.571
MMR,2016,2.3,25.073,65.0,81.0,,0.571,151.0,0.458,5.182,,95.365,53.045,24.9
MNE,2016,4.5,69.882,98.0,97.0,0.964,0.809,179.0,0.135,5.182,,165.919,0.627,91.133
MNG,2016,5.7,22.266,58.0,83.0,1.027,0.73,188.0,0.314,-37.155,0.183,110.182,3.056,88.5
MOZ,2016,,17.521,28.0,53.0,0.898,0.435,,0.572,28.707,,53.991,27.83,19.284
MUS,2016,1.8,52.191,96.0,100.0,0.967,0.79,177.0,0.377,2.856,,143.755,1.262,64.7
MYS,2016,,78.788,100.0,97.0,0.972,0.801,166.0,0.287,4.539,,141.651,30.685,79.3
NAM,2016,,31.033,34.0,82.0,1.007,0.639,298.0,0.475,3.163,,112.803,2.358,39.7
NIC,2016,7.4,24.572,74.0,82.0,1.011,0.649,,0.461,6.764,,122.867,6.304,46.5
NLD,2016,0.6,90.411,98.0,100.0,0.967,0.929,62.0,0.045,20.633,2.032,123.018,16.981,88.337
NOR,2016,0.5,97.298,98.0,100.0,0.992,0.951,73.0,0.051,-4.951,2.032,109.115,5.251,95.336
NZL,2016,1.1,88.47,100.0,100.0,0.963,0.917,213.0,0.152,1.116,,130.922,4.659,98.914
OMN,2016,0.4,76.845,100.0,92.0,0.945,0.834,,0.311,3.435,0.255,153.291,4.479,66.419
PAK,2016,4.4,12.385,58.0,91.0,0.745,0.556,44.0,0.55,0.893,,67.028,203.631,37.331
PAN,2016,10.0,54.0,82.0,96.0,1.004,0.788,411.0,0.465,9.636,,127.364,4.037,71.21
PER,2016,7.7,45.462,74.0,91.0,0.95,0.755,258.0,0.385,3.576,0.12,119.424,30.926,62.297
PHL,2016,11.0,55.5,75.0,93.0,1.007,0.704,165.0,0.424,2.716,,115.852,103.664,73.22
PNG,2016,,9.602,14.0,41.0,,0.541,61.0,0.594,-0.192,0.033,45.722,8.272,11.9
POL,2016,0.7,73.301,98.0,99.0,1.009,0.864,189.0,0.136,3.881,0.965,139.518,37.989,85.82
PRT,2016,0.6,70.424,100.0,100.0,0.984,0.846,134.0,0.094,4.568,1.266,112.072,10.326,52.705
PRY,2016,8.9,53.404,89.0,99.0,0.966,0.718,198.0,0.483,1.252,0.154,110.499,6.778,47.021
QAT,2016,,95.125,100.0,100.0,1.041,0.847,,0.537,0.51,,137.606,2.654,68.376
ROU,2016,1.2,59.504,84.0,100.0,0.985,0.808,139.0,0.346,3.317,0.482,115.678,19.796,89.487
RUS,2016,11.0,73.091,90.0,97.0,1.016,0.817,438.0,0.278,2.537,1.096,157.719,145.275,95.571
SAU,2016,,74.879,100.0,100.0,0.879,0.857,,0.241,1.156,,147.742,32.443,72.801
SGP,2016,0.3,84.452,100.0,100.0,0.984,0.933,222.0,0.066,23.125,,149.651,5.654,79.368
SLV,2016,83.1,28.997,87.0,97.0,0.972,0.662,580.0,0.394,1.985,0.147,151.621,6.356,43.247
SRB,2016,1.4,67.057,98.0,86.0,0.974,0.791,121.0,0.176,5.796,0.891,102.716,8.854,88.643
SVK,2016,1.0,80.476,98.0,100.0,0.993,0.851,184.0,0.184,5.277,0.79,128.444,5.442,99.851
SVN,2016,0.5,75.499,99.0,100.0,1.004,0.892,63.0,0.058,3.239,2.002,115.02,2.074,98.17
SWE,2016,1.1,89.651,99.0,100.0,0.982,0.934,58.0,0.044,2.678,3.255,127.523,9.836,88.524
SWZ,2016,8.6,28.574,58.0,69.0,0.957,0.596,,0.572,0.703,,89.318,1.114,30.1
SYR,2016,,31.87,91.0,97.0,0.799,0.539,,0.551,,,76.435,17.466,40.1
THA,2016,3.2,47.505,98.0,99.0,0.997,0.753,473.0,0.374,0.682,0.781,173.505,68.971,43.336
TJK,2016,,20.47,97.0,80.0,0.796,0.647,,0.37,3.475,0.107,108.5,8.664,93.3
TTO,2016,,73.297,93.0,98.0,0.998,0.796,,0.328,-0.109,0.092,157.223,1.378,72.3
TUN,2016,,49.6,91.0,96.0,0.899,0.736,,0.298,1.489,0.6,126.346,11.304,50.5
TUR,2016,,58.348,97.0,99.0,0.922,0.8,253.0,0.326,1.615,,94.029,79.828,52.228
TZA,2016,6.2,13.0,28.0,55.0,0.934,0.518,,0.541,2.743,,75.485,53.049,14.293
UGA,2016,10.8,21.876,18.0,48.0,0.863,0.52,123.0,0.536,2.593,,57.601,39.649,31.3
UKR,2016,,53.0,96.0,94.0,0.995,0.746,137.0,0.294,3.686,0.484,135.196,44.714,95.5
URY,2016,7.8,66.4,96.0,99.0,1.016,0.806,307.0,0.286,-0.945,0.408,149.432,3.424,54.103
USA,2016,5.4,85.544,100.0,99.0,0.994,0.919,671.0,0.211,2.643,2.744,122.558,323.016,95.335
UZB,2016,1.4,46.791,100.0,98.0,0.937,0.701,,0.303,2.033,0.221,73.995,31.442,99.886
VEN,2016,56.3,60.0,94.0,96.0,1.017,0.752,173.0,0.481,,0.119,92.461,29.851,69.597
VNM,2016,,53.0,82.0,94.0,1.005,0.685,138.0,0.323,6.138,,128.791,93.64,68.7
ZAF,2016,34.0,54.0,75.0,92.0,0.982,0.702,,0.426,0.749,,146.622,56.208,75.718
ZMB,2016,,,26.0,59.0,0.941,0.58,114.0,0.548,3.163,,73.438,16.363,41.7
ARE,2017,0.5,94.82,99.0,98.0,0.965,0.864,,0.138,2.706,,208.979,9.487,68.96
ARG,2017,5.1,74.295,,,0.991,0.832,193.0,0.355,1.792,,140.877,43.937,64.84
ARM,2017,2.4,64.745,94.0,100.0,0.971,0.758,121.0,0.263,2.167,0.228,118.464,2.945,97.223
AUS,2017,0.8,86.545,100.0,100.0,0.975,0.937,169.0,0.104,3.342,,111.708,24.585,89.977
AUT,2017,,87.936,100.0,100.0,0.964,0.912,100.0,0.078,3.744,,123.119,8.82,100.0
AZE,2017,2.0,79.0,93.0,91.0,0.94,0.752,237.0,0.318,7.017,0.185,102.861,9.845,95.609
BDI,2017,,2.661,46.0,61.0,1.002,0.421,93.0,0.521,0.01,,54.684,10.827,9.28
BEL,2017,1.7,87.68,99.0,100.0,0.972,0.917,88.0,0.05,-7.978,,104.74,11.42,84.358
BFA,2017,1.3,16.0,19.0,48.0,0.871,0.429,,0.612,0.021,,93.504,19.193,8.488
BGR,2017,1.5,63.41,86.0,99.0,0.992,0.813,99.0,0.22,4.866,,120.14,7.102,94.815
BHR,2017,,95.878,100.0,100.0,0.937,0.839,233.0,0.223,1.464,,158.257,1.494,59.16
BIH,2017,1.2,64.892,95.0,96.0,0.923,0.767,,0.167,2.559,0.2,102.642,3.352,79.874
BLR,2017,,74.436,98.0,96.0,1.013,0.815,343.0,0.129,2.332,0.587,120.792,9.45,91.902
BOL,2017,,43.832,61.0,93.0,0.935,0.7,162.0,0.448,1.899,,97.948,11.193,58.2
BRA,2017,30.5,67.471,88.0,98.0,0.995,0.76,335.0,0.404,3.421,,105.014,207.834,59.96
BWA,2017,,47.0,77.0,90.0,0.989,0.724,189.0,0.466,2.301,,146.96,2.205,89.18
CAN,2017,1.8,91.0,99.0,99.0,0.989,0.921,,0.092,1.689,1.53,86.281,36.732,100.0
CHE,2017,0.5,89.686,100.0,100.0,0.963,0.943,77.0,0.04,10.058,,131.136,8.456,96.758
CHL,2017,4.3,82.327,100.0,100.0,0.962,0.845,231.0,,2.107,,124.594,18.47,80.597
CHN,2017,0.6,54.3,85.0,93.0,0.961,0.753,,0.164,1.368,,103.438,1421.022,77.4
COL,2017,24.9,62.26,90.0,97.0,0.987,0.76,244.0,0.411,4.438,0.244,127.214,48.91,50.187
CPV,2017,,57.162,74.0,87.0,0.982,0.647,282.0,0.374,6.307,,113.909,0.537,29.926
CRI,2017,12.3,71.391,98.0,100.0,0.977,0.792,290.0,0.303,4.909,,178.594,4.95,52.867
CYP,2017,0.6,80.743,99.0,100.0,0.983,0.871,50.0,0.087,49.765,,138.48,1.18,78.639
CZE,2017,0.6,78.719,99.0,100.0,0.984,0.888,209.0,0.133,5.203,,118.751,10.641,99.784
DEU,2017,1.0,84.396,99.0,100.0,0.968,0.938,77.0,0.084,2.259,,132.759,82.658,96.526
DNK,2017,1.2,97.099,100.0,100.0,0.981,0.929,63.0,0.041,0.715,,124.434,5.732,90.691
DZA,2017,,47.691,88.0,94.0,0.864,0.758,145.0,0.447,0.717,0.533,110.767,41.389,37.66
ECU,2017,5.8,57.272,88.0,94.0,0.98,0.757,226.0,0.39,0.593,,87.287,16.785,52.182
EGY,2017,,44.95,94.0,99.0,0.875,0.696,,0.452,3.148,0.606,106.756,96.443,64.48
ESP,2017,0.7,84.602,100.0,100.0,0.98,0.891,127.0,0.077,0.472,,112.561,46.647,74.815
EST,2017,2.2,88.102,99.0,100.0,1.016,0.879,197.0,0.11,5.844,,144.341,1.319,100.0
FIN,2017,1.2,87.469,99.0,100.0,0.99,0.924,56.0,0.055,5.521,,132.635,5.511,100.0
FRA,2017,1.3,80.502,99.0,100.0,0.986,0.89,106.0,0.058,1.83,,106.439,64.843,83.203
GBR,2017,1.2,94.62,99.0,100.0,0.967,0.919,141.0,0.128,4.596,,118.621,66.727,83.976
GEO,2017,,59.706,90.0,98.0,0.979,0.783,255.0,0.353,12.134,,137.261,4.009,95.464
GHA,2017,2.1,39.0,18.0,81.0,0.908,0.591,51.0,0.543,5.517,,126.202,29.121,62.14
GRC,2017,0.7,70.549,99.0,100.0,0.963,0.871,90.0,0.124,1.759,,122.401,10.569,69.171
GTM,2017,26.1,65.0,65.0,94.0,0.945,0.649,144.0,0.495,1.34,,118.159,16.915,37.812
HND,2017,41.7,31.7,81.0,95.0,0.97,0.621,209.0,,5.513,,87.321,9.429,35.503
HRV,2017,1.1,67.096,97.0,100.0,0.988,0.835,,0.128,3.696,,103.173,4.183,95.721
HUN,2017,2.5,76.751,98.0,100.0,0.984,0.841,178.0,0.27,-9.263,,102.212,9.73,96.767
IDN,2017,0.4,32.292,73.0,89.0,0.937,0.704,93.0,0.453,2.02,,164.441,264.651,48.802
IND,2017,,34.45,60.0,93.0,0.827,0.643,,0.521,1.507,,87.318,1338.677,51.62
IRL,2017,0.9,84.114,91.0,97.0,0.975,0.939,78.0,0.101,-1.037,,103.063,4.753,88.283
IRN,2017,,64.044,88.0,95.0,0.873,0.799,283.0,0.488,1.105,,107.9,80.674,68.48
IRQ,2017,,49.36,94.0,97.0,0.79,0.684,,0.544,-2.605,0.044,88.983,37.553,47.66
ISL,2017,0.9,98.26,99.0,100.0,0.967,0.935,39.0,0.065,-28.583,,122.808,0.334,100.0
ISR,2017,,81.581,100.0,100.0,0.972,0.904,232.0,0.104,5.143,,127.853,8.244,89.105
ITA,2017,,63.077,99.0,99.0,0.967,0.881,100.0,0.08,0.47,,138.234,60.674,79.555
JOR,2017,1.4,66.79,97.0,99.0,0.866,0.722,162.0,0.471,4.979,,99.156,9.786,83.54
JPN,2017,0.2,84.588,100.0,99.0,0.975,0.913,41.0,0.102,0.42,,135.519,127.503,93.32
KAZ,2017,5.0,76.427,98.0,96.0,1.0,0.813,187.0,0.204,2.893,,147.64,18.08,98.78
KEN,2017,5.0,17.827,29.0,59.0,0.932,0.574,103.0,0.548,0.853,,85.253,50.221,34.6
KGZ,2017,4.2,38.0,97.0,87.0,0.96,0.671,175.0,0.389,-1.392,0.109,119.067,6.19,98.42
KHM,2017,,32.447,59.0,79.0,0.919,0.578,194.0,0.476,12.572,,116.013,16.009,21.26
KOR,2017,0.6,95.069,100.0,100.0,0.933,0.904,108.0,0.06,1.17,,124.585,51.096,95.2
KWT,2017,,100.0,100.0,100.0,1.0,0.809,145.0,0.251,0.095,0.081,176.002,4.056,51.239
LKA,2017,2.3,34.113,96.0,89.0,0.937,0.776,99.0,0.381,1.562,,133.468,21.128,82.82
LSO,2017,,29.0,43.0,69.0,1.026,0.514,,0.545,1.674,,113.831,2.092,29.04
LTU,2017,4.5,77.615,93.0,98.0,1.029,0.866,228.0,0.129,2.504,,153.276,2.845,93.785
LUX,2017,0.3,97.363,98.0,100.0,0.97,0.908,111.0,0.065,10.628,,134.142,0.592,100.0
LVA,2017,4.2,80.114,92.0,99.0,1.03,0.849,193.0,0.208,3.735,,126.294,1.951,99.277
MAR,2017,2.1,61.762,89.0,87.0,0.831,0.675,233.0,0.494,2.443,,123.425,35.581,31.3
MDA,2017,,76.125,76.0,89.0,1.009,0.709,185.0,0.232,1.663,0.302,90.228,4.06,96.376
MEX,2017,24.8,63.852,91.0,99.0,0.957,0.765,141.0,0.346,2.68,,91.627,124.777,59.326
MKD,2017,1.5,74.517,99.0,93.0,0.946,0.758,146.0,0.15,3.375,0.353,96.446,2.082,49.172
MLT,2017,,81.012,100.0,100.0,0.965,0.883,136.0,0.197,32.602,,138.094,0.438,77.571
MMR,2017,,30.678,64.0,82.0,0.956,0.577,149.0,0.46,5.999,,89.817,53.383,25.78
MNE,2017,2.4,71.272,98.0,97.0,0.963,0.813,178.0,0.128,11.565,,166.465,0.628,91.133
MNG,2017,6.2,23.714,58.0,83.0,1.028,0.729,126.0,0.318,13.07,0.134,124.805,3.114,88.78
MOZ,2017,,10.0,29.0,56.0,0.899,0.442,61.0,0.57,18.33,,41.452,28.649,19.284
MUS,2017,,55.403,96.0,100.0,0.969,0.793,202.0,0.373,2.207,,145.473,1.264,65.82
MYS,2017,,80.14,100.0,97.0,0.973,0.802,175.0,0.286,3.022,,136.116,31.105,80.04
NAM,2017,,51.0,35.0,83.0,1.009,0.643,,0.47,3.4,,111.552,2.403,40.4
NIC,2017,,27.863,74.0,82.0,1.013,0.653,,0.458,5.576,,128.114,6.385,47.5
NLD,2017,0.8,93.197,98.0,100.0,0.967,0.932,61.0,0.044,38.111,,120.625,17.021,88.337
NOR,2017,0.5,96.358,98.0,100.0,0.992,0.953,64.0,0.047,1.505,,107.993,5.296,95.709
NZL,2017,0.7,90.811,100.0,100.0,0.963,0.92,222.0,0.137,1.059,,136.111,4.702,98.914
OMN,2017,0.5,80.186,100.0,92.0,0.944,0.833,,0.307,4.123,0.222,148.822,4.666,66.419
PAK,2017,4.2,15.51,60.0,91.0,0.745,0.558,42.0,0.549,0.968,,69.515,207.906,37.331
PAN,2017,9.7,57.865,83.0,96.0,1.005,0.793,394.0,0.462,7.749,,128.573,4.107,71.21
PER,2017,7.7,48.728,74.0,91.0,0.95,0.756,278.0,0.383,3.213,0.121,123.76,31.444,62.241
PHL,2017,8.4,60.055,77.0,94.0,1.003,0.709,,0.427,3.27,,110.128,105.173,73.22
PNG,2017,,11.209,13.0,41.0,,0.543,,0.742,-0.809,,47.618,8.438,12.2
POL,2017,0.8,75.985,99.0,100.0,1.009,0.868,195.0,0.128,2.028,,132.95,37.953,86.175
PRT,2017,0.7,73.791,100.0,100.0,0.984,0.848,132.0,0.088,4.57,,114.342,10.289,52.705
PRY,2017,,61.076,90.0,100.0,0.967,0.722,206.0,0.485,1.3,,108.755,6.867,48.049
QAT,2017,,97.389,100.0,100.0,1.045,0.848,,0.209,0.591,,146.384,2.725,68.376
ROU,2017,1.5,63.747,84.0,100.0,0.986,0.813,119.0,0.316,2.816,,113.972,19.654,89.487
RUS,2017,9.2,76.008,90.0,97.0,1.015,0.822,418.0,0.262,1.809,,156.187,145.53,95.571
SAU,2017,1.3,82.12,100.0,100.0,0.879,0.856,207.0,0.232,0.206,,121.479,33.101,72.801
SGP,2017,0.2,84.45,100.0,100.0,0.987,0.934,205.0,0.066,28.017,,146.844,5.708,79.368
SLV,2017,61.8,33.821,87.0,97.0,0.969,0.665,601.0,0.398,2.021,,148.37,6.388,42.783
SRB,2017,1.1,70.331,98.0,86.0,0.975,0.794,123.0,0.168,6.556,0.93,97.646,8.83,88.643
SVK,2017,1.5,81.626,98.0,100.0,0.994,0.854,192.0,0.187,6.193,,130.651,5.448,99.27
SVN,2017,0.9,78.885,99.0,100.0,1.005,0.899,63.0,0.053,2.233,,117.664,2.076,98.106
SWE,2017,1.1,95.51,99.0,100.0,0.982,0.935,58.0,0.043,4.515,,126.395,9.905,88.524
SWZ,2017,9.5,47.0,58.0,69.0,0.96,0.603,,0.571,-1.341,,93.527,1.125,31.34
SYR,2017,,34.253,91.0,97.0,0.8,0.544,,0.547,,,89.999,17.096,40.96
THA,2017,,52.892,99.0,100.0,0.996,0.762,540.0,0.386,1.767,,175.597,69.21,44.839
TJK,2017,,21.96,97.0,81.0,0.796,0.651,,0.374,2.596,0.116,111.528,8.88,93.06
TTO,2017,,77.326,93.0,98.0,1.002,0.799,292.0,0.327,-2.053,,146.716,1.384,73.44
TUN,2017,,64.191,91.0,96.0,0.899,0.738,180.0,0.299,2.027,,125.37,11.433,51.78
TUR,2017,,64.685,97.0,99.0,0.924,0.805,322.0,0.321,1.356,,95.912,81.116,52.228
TZA,2017,,25.0,30.0,57.0,0.936,0.522,,0.539,2.213,,73.095,54.66,14.293
UGA,2017,11.0,23.707,18.0,49.0,0.864,0.522,126.0,0.532,3.088,,60.605,41.167,31.68
UKR,2017,6.2,58.889,96.0,94.0,0.995,0.747,129.0,0.289,2.52,0.449,133.491,44.488,95.06
URY,2017,8.2,68.28,97.0,99.0,1.016,0.807,320.0,0.276,4.588,,148.33,3.437,54.103
USA,2017,5.3,87.266,100.0,99.0,0.994,0.919,,0.202,1.821,,123.108,325.085,95.335
UZB,2017,1.1,52.305,100.0,98.0,0.938,0.707,,0.303,3.038,0.189,75.925,31.96,99.886
VEN,2017,,72.0,94.0,96.0,1.014,0.735,179.0,0.459,,,85.334,29.402,69.208
VNM,2017,,58.14,84.0,95.0,1.003,0.69,136.0,0.318,6.301,,126.866,94.601,69.44
ZAF,2017,35.9,56.167,76.0,93.0,0.983,0.704,279.0,0.424,0.59,,155.232,57.01,75.718
ZMB,2017,,,26.0,60.0,0.946,0.589,146.0,0.543,3.347,,79.737,16.854,44.34
ARE,2005,1.2,40.0,99.0,96.0,,0.809,217.0,0.592,6.035,,98.821,4.588,62.7
ARG,2005,,17.721,90.0,97.0,0.989,0.777,142.0,0.371,2.649,0.421,56.968,38.893,56.37
ARM,2005,1.9,5.253,89.0,97.0,0.966,0.694,96.0,0.403,5.96,0.258,10.668,2.981,92.75
AUS,2005,1.3,63.0,100.0,100.0,0.969,0.902,,0.139,-3.619,,91.285,20.179,90.854
AUT,2005,0.7,58.0,100.0,100.0,0.936,0.855,109.0,0.118,25.726,2.373,104.984,8.254,73.22
AZE,2005,2.2,8.03,72.0,81.0,0.922,0.681,209.0,0.325,33.795,0.22,26.257,8.539,92.717
BDI,2005,,0.542,46.0,54.0,0.847,0.329,97.0,0.571,0.052,,2.077,7.365,5.69
BEL,2005,2.1,55.82,99.0,100.0,0.967,0.889,89.0,0.104,8.696,1.782,91.067,10.547,79.98
BFA,2005,0.5,0.47,14.0,53.0,0.787,0.324,25.0,0.645,0.59,0.171,4.72,13.422,7.903
BGR,2005,2.6,19.97,86.0,100.0,0.975,0.75,149.0,0.253,13.828,0.446,81.24,7.687,91.254
BHR,2005,0.4,21.304,100.0,100.0,0.967,0.792,58.0,0.325,6.567,,86.272,0.889,56.85
BIH,2005,1.9,21.327,95.0,97.0,0.922,0.7,,,5.558,0.027,42.343,3.765,
BLR,2005,8.6,,93.0,99.0,1.028,0.724,432.0,,1.015,0.679,42.872,9.562,
BOL,2005,5.2,5.228,40.0,84.0,0.916,0.632,80.0,0.557,-2.499,,26.227,9.232,42.685
BRA,2005,23.3,21.023,78.0,95.0,1.004,0.7,193.0,0.47,1.734,1.002,46.318,186.127,42.3
BWA,2005,15.7,3.263,59.0,76.0,0.951,0.598,527.0,0.522,4.238,0.533,31.337,1.799,68.91
CAN,2005,2.1,71.66,100.0,99.0,0.986,0.892,108.0,0.133,2.185,1.978,52.905,32.164,100.0
CHE,2005,1.0,70.1,100.0,100.0,0.952,0.906,83.0,0.073,0.652,,92.519,7.387,70.95
CHL,2005,3.6,31.175,95.0,97.0,0.943,0.788,241.0,0.383,6.069,,65.314,16.183,67.81
CHN,2005,1.6,8.523,65.0,84.0,0.928,0.643,118.0,0.234,4.554,1.308,29.562,1330.776,58.72
COL,2005,41.8,11.007,77.0,93.0,0.968,0.693,154.0,0.492,7.05,0.15,51.234,42.648,40.794
CPV,2005,9.3,6.074,51.0,80.0,0.969,0.592,,,8.283,,17.649,0.463,
CRI,2005,7.9,22.07,94.0,96.0,0.964,0.728,208.0,0.345,7.664,,25.698,4.286,47.68
CYP,2005,1.9,32.81,100.0,100.0,0.955,0.83,49.0,0.14,6.304,0.362,106.016,1.028,69.188
CZE,2005,1.1,35.27,99.0,100.0,0.972,0.835,185.0,0.153,10.075,1.168,114.795,10.258,99.77
DEU,2005,1.1,68.71,99.0,100.0,0.956,0.9,98.0,0.117,2.092,2.423,97.143,81.603,96.901
DNK,2005,1.0,82.74,100.0,100.0,0.988,0.903,75.0,0.064,4.858,2.393,100.507,5.422,98.6
DZA,2005,0.6,5.844,85.0,91.0,0.807,0.694,132.0,0.561,1.12,0.066,41.211,33.15,24.16
ECU,2005,15.4,5.994,75.0,86.0,,0.692,87.0,0.458,1.189,,45.179,13.826,38.82
EGY,2005,0.7,12.75,93.0,98.0,0.825,0.635,,0.58,5.994,0.241,18.047,75.524,43.97
ESP,2005,1.2,47.88,100.0,100.0,0.974,0.844,139.0,0.117,2.309,1.096,96.99,44.019,61.982
EST,2005,8.3,61.45,100.0,99.0,1.039,0.825,325.0,0.213,22.328,0.924,106.613,1.356,93.56
FIN,2005,2.3,74.48,99.0,100.0,1.0,0.895,74.0,0.088,5.32,3.33,100.211,5.259,100.0
FRA,2005,1.6,42.87,99.0,100.0,0.983,0.86,90.0,0.138,3.879,2.052,78.678,61.12,74.14
GBR,2005,1.4,70.0,99.0,100.0,0.979,0.89,138.0,0.206,10.006,1.564,108.598,60.288,73.35
GEO,2005,9.0,6.079,93.0,94.0,0.941,0.705,204.0,0.388,7.068,0.177,27.892,4.21,92.417
GHA,2005,1.8,1.831,11.0,69.0,0.866,0.508,57.0,0.575,1.351,,13.177,21.815,50.6
GRC,2005,1.2,24.0,98.0,100.0,0.961,0.845,88.0,0.179,0.278,0.579,91.408,11.225,58.3
GTM,2005,40.8,5.7,64.0,88.0,0.904,0.571,63.0,0.575,1.984,0.035,34.438,13.096,14.76
HND,2005,43.6,6.5,69.0,88.0,0.961,0.581,157.0,0.51,6.214,,17.18,7.459,26.79
HRV,2005,1.6,33.14,96.0,99.0,0.983,0.785,80.0,0.164,3.957,0.856,83.363,4.378,77.63
HUN,2005,1.6,38.97,98.0,100.0,0.996,0.802,156.0,0.26,7.525,0.921,92.406,10.086,93.42
IDN,2005,,3.602,51.0,80.0,0.9,0.633,43.0,0.539,2.916,,20.73,226.289,43.277
IND,2005,3.9,2.388,29.0,83.0,0.764,0.539,31.0,0.629,0.886,0.836,7.855,1147.61,37.4
IRL,2005,1.2,41.61,90.0,97.0,0.979,0.893,72.0,0.191,22.22,1.193,103.11,4.141,74.648
